Sub Category,Stock,Price,Title,Feature
Snacks,177,22.99,"Fit Crunch Whey Protein Bar, Peanut Butter and Jelly, 1.62 oz, 18 Count",Gluten free   16g protein   1g sugar   210 calories per bar   Naturally and artificially flavored
Snacks,189,20.99,"Pure Protein Bars, Variety Pack, 1.76 oz, 23-count",10 - Chocolate Peanut Butter   6 - Chocolate Deluxe   7 - Chewy Chocolate Chip   High Protein   Gluten Free
Snacks,116,23.99,"Kirkland Signature Protein Bars Chocolate Brownie  2.12 oz, 20-count",Made with real chocolate   No artificial flavors   21 grams of protein per bar   Kosher   Gluten free
Snacks,39,nan,FITCRUNCH - Costco Next,Non-GMO   Gluten Free   Soy Free   Flavor Mixology Technology   Selection and Availability are Subject to Change
Snacks,130,22.99,"Kirkland Signature Protein Bar, Variety Pack, 2.12 oz, 20-count",10-Chocolate Chip Cookie Dough   10-Chocolate Brownie   Made with Real Chocolate   Gluten Free   Kosher Dairy
Snacks,180,49.99,"G2G 3-pack Peanut Butter & Jelly Protein Bars, 24-count",3-pack (8 bars per box)   No Preservatives   18 Grams of Protein   Gluten-Free   99.9% Lactose-Free
Snacks,18,23.99,"Frito Lay Classic Mix, 1 oz, Variety Pack, 54-count",Classic Mix   Variety Pack   54-count   Mix of Favorite Brands And Snacks   Convenient And Compact Box
Snacks,164,11.49,"Nature's Garden Organic Trail Mix Snack Packs, Variety Pack, 1.2 oz, 24-count",USDA Organic   Kosher   Heart Healthy   24 Count   Net Weight 28.8 oz
Snacks,242,14.99,"RITZ Bits Cracker Sandwiches, Cheese, 1.5 oz, 30-count","Cracker Sandwiches   Cheese   1.5 oz Pack   30-Count   Net Weight 2 lb, 13 oz"
Snacks,287,17.99,"Kirkland Signature Nut Bars, 1.41 oz, 30-count",Kosher   Gluten Free   No Artificial Flavors   Product of USA
Snacks,101,18.99,"Nature Valley Protein Bar, Peanut Butter Dark Chocolate, 1.42 oz, 30-count","10g Protein   190 Calories per bar   Gluten-Free   No Artificial Flavors, Colors or Sweeteners   Total Net Weight: 10.6 oz"
Snacks,149,11.99,"Kirkland Signature Soft & Chewy Granola Bars, 0.85 oz, 64-count",Soft & Chewy Bars   Whole Rolled Oats   No Artificial Flavors or Colors   Kosher   Made With Real Chocolate Chips
Snacks,198,11.89,"Pure Organic Layered Fruit Bars, Variety Pack,  0.63 oz, 28-count","Triple Layered, Dual Flavor   8-pineapple passionfruit   12-strawberry banana   8-raspberry lemonade   Made with Real Fruit Purees and Juices"
Snacks,137,44.99,"St Michel Madeleine, Classic French Sponge Cake 100 - count","100 count
Individually wrapped
Made in and Imported from France
Free-range eggs
Non-GMO ingredients"
Snacks,121,14.99,"Nabisco Cookie & Cracker, Variety Pack, 1 oz, 40-count",Labeled for Resale   40-count   1 oz bag   Net Weight 40 oz
Snacks,178,10.99,"Kirkland Signature Cashew Clusters, 2 lbs","Cashew Clusters With Almonds and Pumpkin Seeds   50% Cashews
Gluten Free, Kosher   32 oz Resealable Bag"
Snacks,226,42.99,No Sugar Keto Bar (12 count) 2-pack Chocolate Peanut Butter,2-pack (12 count per box)   Keto   Gluten Free   Non GMO   Natural Ingredients
Snacks,217,54.99,"Ready Protein Bar, Chocolate Peanut Butter and Sea Salt, 24-count, 2 pack",24 count   2-pack   Certified Gluten Free   Non GMO   Kosher
Snacks,53,17.99,"KIND Bar, Peanut Butter Dark Chocolate, 1.4 oz, 15-count","Packed with nuts and the taste of dark chocolate   Perfect nutrient-dense pick-me-up   7 grams of protein, low in sodium and a good source of fiber"
Snacks,93,15.99,"That's it Mini Fruit Bars, 24-count",Variety pack   8 Strawberry   8 Mango   8 Blueberry
Snacks,63,22.99,"Chef Robert Irvine’s Fitcrunch Chocolate Peanut Butter Whey Protein Bars, 18-count, 1.62oz",Baked Soft Cookie Center   Gluten-Free   Naturally Flavored   Total Net Weight: 29.21 oz
Snacks,137,22.99,"Chef Robert Irvine's Fit Crunch Whey Protein Bars, Mint Chocolate Chip, 18-count, 1.62 Oz",Six Layer Baked Bar   Baked Soft Cookie Center   Gluten-Free   Naturally Flavored   16g Protein
Snacks,206,17.99,"Power Crunch Protein Energy Bar, Strawberry Creme, 1.4 oz, 12-count",13g of protein   5g sugar   High-dh hydrolyzed whey protein in a crème filled wafer bar   Made in USA   Net weight 16.8 oz
Snacks,28,27.99,Shrimp Chips with Garlic and Butter 16 oz 2-pack,Shrimp Chips with Garlic and Butter   16 oz 2 pack   13.5% Shrimp   Fried Chips made from Wild Shrimps and Sustainable Palm Oil
Snacks,251,12.99,"Nutter Butter Sandwich Cookies, 1.9 oz, 24-count",Kosher(Circle U)   Dairy Free   Trans Fat 0g per serving   Original Peanut Butter Sandwich Cookies   4 cookies per pack
Snacks,69,8.99,"Paradise Green, Dried Ginger Chunks, 32 oz",Vegan   Gluten Free   Uncrystallized   Non GMO   Resealable Bag
Snacks,35,18.99,"Grandma's Cookies, Variety Pack, 2.5 oz, 33-count",Variety Pack   33-count   2.5 oz Bag   82.5 oz. Total Net Weight
Snacks,270,17.99,"Skinny Pop Popcorn, 0.65 oz, 28-count",Kosher   Gluten Free   Dairy Free   Non-GMO   Trans Fat Free
Snacks,3,17.99,"Clif Bar, Crunchy Peanut Butter, 2.4 oz, 12-count",Made with Organic Rolled Oats   Kosher   Non-GMO   9 - 11 g of Protein   Total Net Weight: 28.8 oz
Snacks,185,9.99,"Lance Toasty Cracker Sandwiches, 1.29 oz, 40-count",Real Peanut Butter   No High-Fructose Corn Syrup   No Preservatives   40-count   Net Weight 51.5 oz
Snacks,72,16.99,"Kirkland Signature Snacking Nuts, Variety Pack, 1.6 oz, 30-count",Kosher (Circle U)   Individually Packaged   Perfect for On-the-Go Snacking   Processed and Packed In USA   Recyclable Paperboard Box
Snacks,55,10.69,"Planters, Cashew & Peanut, Variety Pack, 24-count",An easy snack with no cholesterol   0g Trans Fat   Variety Pack   24-count   Net Weight 2 lb
Snacks,80,16.99,"Annie's Organic Bunny Snack Pack Baked Crackers and Graham Snacks, 1.07 oz, Variety Pack, 36-count",USDA Organic   No artificial flavors or synthetic colors   No high-fructose corn syrup   Non GMO   Net Weight 2 LB
Snacks,2,13.99,"Skippy Peanut Butter & Chocolate Fudge Wafer Bar, 1.3 oz, 22-Count",No High Fructose Corn Syrup   Individually Wrapped for Resale   1.3 oz Bar   22-Count   Net Weight 27.9 oz
Snacks,245,13.99,"Kirkland Signature Turkey Jerky, 13.5 oz",97% Fat Free   Breast Meat Only   Gluten Free   13.5-oz. Resalable Bag
Snacks,257,14.99,"Kirkland Signature Fancy Whole Cashews, 2.5 lbs",Fancy Whole Cashews with Sea Salt   Kosher   Premium Quality   40 oz
Snacks,20,17.99,"Power Crunch Protein Energy Bars, Peanut Butter Creme, 1.4 oz, 12-count",13g Protein   12 Individually Wrapped Bars   Made in Canada   16.8 oz Net Weight
Snacks,277,12.99,"WildRoot's Coastal Berry Trail Mix, 26 oz",Kosher   Non-GMO   Cholesterol Free   Total Net Weight: 26 oz
Snacks,157,18.99,"SkinnyPop Popcorn, Variety, 36-count",Non GMO   Gluten Free   Dairy Free   No Artificial Flavors   Zero Trans Fat
Snacks,13,19.99,"Quaker Rice Crisps, Variety Pack, 36-count",Gluten free   Low cholesterol   Popped. Never Fried.   Bite-Sized & Delicious   A Snack the Whole Family Will Love
Snacks,89,17.99,"Kirkland Signature Trail Mix Snack Packs, 2 oz, 28-count",Trail Mix Snack Packs   2 oz snack pack   28-count   Kosher Dairy   Processed and packed in the USA
Snacks,118,24.49,"Think Thin High Protein Bar, Variety Pack, 2.1 oz, 18-count","Variety pack: 9-Brownie Crunch, 9-Creamy Peanut Butter   20g protein   0g sugar   Gluten Free   GMO Free"
Snacks,254,49.99,"G2G 3-pack Almond Chocolate Chip Protein Bars, 24-count",3-pack (8 bars per box)   No Preservatives   18 Grams of Protein   Gluten-Free   99.9% Lactose-Free
Snacks,297,32.99,"Kirkland Signature Variety Snack Box, 51-count",Processed and Packaged in the USA   Kosher   51 Count Snack Box   75.4 oz
Snacks,263,17.99,"Nature Valley Crunchy Granola Bar, Oats 'n Honey, 1.49 oz, 49-count ",98-count   1.49 oz Bars   2 Bars per package   Made with 100% Natural Whole Grain Oats   73.01 oz. Total Net Weight
Snacks,167,22.99,"Doritos Tortilla Chips, Nacho Cheese, 1 oz, 50-count",Nacho Cheese   Ideal for Foodservice   50-Count   50 oz. Total net weight
Snacks,150,15.99,"Kirkland Signature Extra Fancy Mixed Nuts, Salted, 2.5 lbs","A Mix of Cashews, Almonds, Pecans, Brazil Nuts and Macadamia Nuts
Resealable Pouch for Freshness"
Snacks,162,19.99,"Jack Link's All American Beef Stick, Beef & Cheese, 1.2 oz, 16-count",Beef & Cheese Sticks   Made with Real Wisconsin Cheese   Individually wrapped   1.2 oz pack   16-count
Snacks,123,19.99,"Cheez-It Puff'd Baked Snacks, Double Cheese, 0.7 oz, 36 count",Kosher   Packaged for resale   0.7 oz bag   36 ct   Net Weight 25.2 oz
Snacks,138,44.99,"Doritos Tortilla Chips, Nacho Cheese, 1.75 oz, 64-count",112 oz. Total Net Weight
Snacks,133,17.99,"Nature Valley Fruit & Nut Chewy Granola Bar, Trail Mix, 1.2 oz, 48-count","Mix of Three Different Kinds of Nuts and Seeds, Almonds and Rolled Oats   8g Whole Grain   No Artificial Flavors or Colors   No High Fructose Corn Syrup   57.6 oz. Net Weight Total"
Snacks,69,10.49,"Kirkland Signature, Whole Dried Blueberries, 20 oz",Whole Dried Blueberries   Resealable Bag   Product of the USA   Net Weight 20 oz
Snacks,14,17.99,"Power Crunch Protein Energy Bar, French Vanilla, 1.4 oz, 12-count",14 grams of Protein   5 grams of Sugar   French Vanilla Creme   Made in Canada
Snacks,64,38.99,"Savanna Orchards Honey Roasted Nut & Pistachios 30 oz, 2-pack",Cashews   Almonds   Pistachios   Pecans   Includes (2) Resealable Cans
Snacks,284,17.99,"Power Crunch Protein Energy Bar, Triple Chocolate, 1.4 oz, 12-count ",13g protein   5g sugar   High-dh Hydrolyzed Whey Protein in a Creme Filled Wafer Bar   Made in Canada
Snacks,38,13.99,"Bon Appetit, Banana Bread Slice, 4 oz, 8-Count",Banana Bread Slice   Individually Wrapped for Resale   4 oz Package   8-Count
Snacks,291,49.99,G2G Protein Bar Variety 3-pack (24 Total Bars),3-pack Variety Box   Peanut Butter Chocolate Chip   Peanut Butter Coconut Chocolate   Peanut Butter & Jelly
Snacks,290,9.99,"Kirkland Signature Butter Toffee Cashews, 24 oz",A true butter toffee flavor   No Artificial Flavors or Colors   Kosher   24 oz Resealable Pouch   Produced in the USA
Snacks,270,18.99,"Pepperidge Farm Goldfish Snacks, Variety Pack, 45-count","15-Flavor Blasted Extra Cheddar, 0.9 oz   15-Baked Cheddar Colors, 0.9 oz   10-Pretzel, 1.3 oz   5-Vanilla cupcake, 1.2 oz   Baked snack crackers"
Snacks,240,11.59,"Paradise Green, Dried Mango, 35.2 oz",Dried Mango   Plant Based   Fat Free   Good Source of Vitamin C   Non GMO
Snacks,10,33.99,"Kirkland Signature Organic Pine Nuts, 1.5 lbs",USDA Organic   Kosher (Circle U)   Cholesterol free   Trans fat free   Ideal for pasta and salads
Snacks,199,39.99,Movie Marathon Gourmet Popcorn Gift Set ,"Popcorn Popper
Classic Popcorn & Seasoning Kit
DOTS Candy
Haribo Goldbears Gummy   And More"
Snacks,190,13.49,"Paradise Green Premium Dried Mango Slices, 3.5 oz, 8-count",High In Calcium   Good Source of Vitamin C   Deliciously Sweet   Non GMO   Gluten free
Snacks,283,13.99,"Nature Valley Sweet and Salty Granola Bar, Peanut, 1.2 oz, 48-count",No Artificial Flavors   No Artificial Colors   No High Fructose Corn Syrup   Individually Wrapped
Snacks,258,26.99,"Clif Builder's Protein Bar, Variety Pack, 2.40 oz, 18-count",9 - Chocolate Peanut Butter   9 - Chocolate Mint   Kosher   Non-GMO   Low Glycemic
Snacks,238,21.99,"Golden Island Pork Snack Bites, Korean Barbecue, 1.5 oz, 12-count","Dried, Smoked & Seasoned Tender Cuts of Pork   Gluten free   No nitrates   No artificial ingredients   No added hormones"
Snacks,134,12.49,"Kellogg’s Pop-Tarts, Frosted Brown Sugar Cinnamon, 48-count",Frosted Pastries   4 boxes   12 packs per box   2 pastries per pack   48 pastries total
Snacks,200,15.39,"Orville Redenbacher's Original Popping Corn, 8 lbs",Kosher (Circle K)   100% Whole Grain   0g Sugars   0g Saturated Fat
Snacks,181,21.99,"Frito Lay Classic Mix, Variety Pack, 30-count",Classic Mix   Variety Pack   30-count   Mix of Favorite Brands And Snacks   Convenient And Compact Box
Snacks,8,24.99,"Clif Kid ZBar Organic Granola Bar, Variety Pack, 1.27 oz, 36-count",USDA Organic   Kosher   Non-GMO   10-12g Whole Grains   Good Source Of Fiber   No High Fructose Corn Syrup
Snacks,245,13.19,"Knott's Bite Size Cookies, Strawberry Shortbread, 2 oz, 36-count",Kosher   No Trans-Fats   2 oz Bags   36-Count   Total Net Weight: 4 lbs 8 oz
Snacks,84,11.99,"Sonoma Creamery Pepper Jack Crisps, 10 oz",Minimum purchase of 2 bags   Keto-Friendly   10g of Protein per Serving   Zero Sugar   Gluten-Free
Snacks,21,12.99,"Crunchmaster Multi-Grain Crackers, 28 oz",Kosher (Circle U) D   Certified gluten free   Non-GMO project verified   0g Cholesterol   100% Whole grain
Snacks,137,10.99,"Kirkland Signature Supreme Whole Almonds, 3 lbs",Steam Pasteurized   Supreme Whole   3 lb Bag   US #1
Snacks,189,18.39,"Takis, Rolled Tortilla Chips, Blue Heat, 1 oz, 50-count","Blue Heat
Hot Chili Pepper   1 oz bag, 50 count
Artificially Flavored"
Snacks,195,16.99,"Kirkland Signature Extra Fancy Mixed Nuts, Unsalted, 2.5 lbs","A Mix of Cashews, Almonds, Pistachios and Pecans
Resealable Pouch for Freshness"
Snacks,250,21.99,"Kirkland Signature Dry Roasted Macadamia Nuts, 1.5 lbs",Kosher (Circle U)   Dry Roasted Macadamia Nuts with Sea Salt   Packed in the USA   Total Net Weight 24 oz
Snacks,299,23.99,"Frito-Lay Fun Flavor Mix, Variety Pack, 54-count",Fun Flavor Mix   Variety Pack   54-Count   Mix of Favorite Brands and Snacks   Convenient and Compact Box
Snacks,85,15.99,"Pirate's Booty Aged White Cheddar Snack, 0.5 oz, 40-count","Gluten Free   Aged White Cheddar   Baked Rice and Corn Puffs   No Artificial Colors, Flavors or Preservatives   White Cheddar"
Snacks,91,14.99,"Golden Island Korean Barbecue Pork Jerky, 14.5 oz",Gluten Free   No Nitrites   No Artificial Ingredients   Product of USA
Snacks,238,49.99,Mary Macleod's Gluten Free Shortbread Cookies Mixed Assortment 8-Pack ,Gluten Free Chocolate Crunch Shortbread 4-boxes   Gluten Free The Classic Shortbread - 4 boxes
Snacks,281,8.99,"Kirkland Signature Walnut Halves, 3 lbs",US #1 Grade Walnuts   20% Halves with Pieces   Great for Baking or Snacking   Product of the USA
Snacks,240,12.49,"Kellogg’s Pop-Tarts, Frosted Strawberry, 48-count",Frosted Pastries   4 boxes   12 packs per box   2 pastries per pack   48 pastries total
Snacks,135,12.99,"Sugar Bowl Bakery Mango Cakes, 27 oz","Mango   Individually Wrapped   27 total oz   Kosher   No artificial flavors, colors
or preservatives"
Snacks,139,13.99,"Milano Cookies, Double Dark Chocolate, 0.98 oz, 30-count",Kosher dairy   Double dark chocolate filling   2 cookies per pack   0.98 oz pk   30 ct
Snacks,297,16.99,"Popchips Potato Chips, Variety Pack, 0.8 oz, 30-count",Gluten Free   Trans Fat Free   No added preservatives   No artificial flavors   100 Calories per Bag
Snacks,165,9.99,"Nutty & Fruity, Chili Mango, 30 oz",Naturally Gluten Free   Non GMO   No Added Colors   Real Fruit   Net Weight: 30 oz
Snacks,53,19.99,"Country Archer Grass-Fed Beef Stick Minis, Original, 0.5 oz, 28-Count",Gluten Free   Paleo   Keto   No Sugar   No Preservatives
Snacks,91,15.99,"Kirkland Signature In-Shell Pistachios, 3 lbs","Kosher (Circle K) Pareve
Cholesterol free
Trans fat free
U.S. extra #1
Roasted and salted"
Snacks,202,13.99,"WildRoots Trail Mix, Coastal Berry Blend, 1.75 oz, 12-count",Deliciously Simple Snack   No Fillers or Preservatives   Kosher dairy   Non GMO
Snacks,180,21.79,"Wonderful Pistachios, Salt & Pepper, 3 lbs",Kosher (Circle U)   Gluten free   Non-GMO   Salt & Pepper
Snacks,80,18.99,"Bobo's PB&Js Oat Sandwich Bar, Variety Pack, 2.1 oz, 20-count",Non GMO   Kosher   Gluten free   Vegan   Soy free
Snacks,245,12.99,"Kirkland Signature Pecan Halves, 2 lbs","Pecan Halves   US Fancy
#1 Grade   Perfect as a Snack"
Snacks,219,16.99,"Kirkland Signature Shelled Pistachios, 1.5 lbs","Kosher (Circle K)P   Roasted and salted   Already shelled so you can enjoy them right away   Make a great snack, or try them in your salads or desserts   Product of the USA"
Snacks,207,13.99,"Innofoods Organic Almond & Pecan Clusters, 16 oz",Organic   Non-GMO   Gluten Free   Vegan Friendly   Keto Friendly
Snacks,89,11.99,"Kirkland Signature, Sunsweet Whole Dried Plums, 3.5 lbs",California Grown   Good Source of Fiber   Fat Free   Kosher   Resealable Bag
Snacks,52,7.79,"Universal Bakery, Belgian Waffles, Strawberry, 1.9 oz, 12-Count",Made in California   Individually wrapped   Freezer Friendly   12-Count   Net Weight 23oz
Snacks,232,24.99,"The Gluten Free Brothers Variety Bites, 6 count",The Gluten Free Bar Bites   2 Coconut Cashew   2 Dark Chocolate Peanut Butter   2 Peanut Butter   6 Count
Snacks,147,16.99,"Kellogg's Rice Krispies Treats, Variety Pack, 60-count",Rice Krispies Treats   .7 oz-.78 oz   60-count   Net Weight 45.15 oz
Snacks,294,14.99,"Golden Island Fire Grilled Pork Jerky, Spicy Sesame, 14.5 oz",All Natural   Gluten Free   No Nitrites or Nitrates Added   No Artificial Ingredients   No Added Hormones
Snacks,172,21.99,"SunChips Whole Grain, Variety, 1.5 oz, 30-count",100% Whole Grain Chips   Variety Pack   Heart Healthy   30% Less Fat than Regular Potato Chips   No Artificial Flavors
Snacks,185,18.99,"Chex Mix Muddy Buddies, Peanut Butter and Chocolate, 1.75 oz, 30-count",Kosher   Naturally and Artificially Flavored   Peanut Butter and Cocoa-Seasoned Corn Chex   Powdery Coating for a Sweet and Salty Delight   Bags Labeled for Individual Sale
Snacks,62,42.99,No Sugar Keto Bar Chocolate Chip Cookie Dough  (12-count) 2-Pack ,2-pack (12 count per box)   Keto   Gluten Free   Non GMO   Natural Ingredients
Snacks,42,11.99,"Sabritas Peanuts, 1.625 oz, Variety Pack, 30-count",Peanuts   Kosher   1.625 oz bag   30-count
Snacks,174,19.99,"Chomps Original Beef Sticks, Mild, 12 Individually Wrapped Sticks ",Gluten Free   Non GMO   Certified Paleo   1.15 oz stick   12 ct
Snacks,199,42.99,No Sugar Keto Bar Chocolate Mint (12-count) 2-Pack ,2-pack (12 count per box)   Keto   Gluten Free   Non GMO   Natural Ingredients
Snacks,114,12.99,"Kellogg's Rice Krispie Treats, 1.3 oz, 25-count",Crispy marshmallow squares   No High Fructose Corn Syrup   150 Calories Per Bar   1g Saturated Fat   Total Net Weight: 32.5 oz
Snacks,19,10.99,"Sugar Bowl Bakery, Madeleine Cookies, 1 oz, 28-Count",Kosher   Individually wrapped   Made in the USA   28-Count   Net Weight: 28 oz
Snacks,177,10.99,"Honey Maid Graham Crackers 14.4 oz, 4-count",0g Trans Fat per serving   8g of Whole Grain   Made with Real Honey   14.4 oz boxes   Net Weight 3 lb
Snacks,171,13.99,"Entenmann's Little Bites Chocolate Chip Muffins, 1.65 oz, 20-Count",No High Fructose Corn Syrup   0g Trans Fat   Made with Real Chocolate   Kosher   4 Muffins Per Pouch
Snacks,208,10.99,"Lotus Biscoff Cookies, 8.8 oz., 4 Count",Contains Wheat And Soy   Product of Belgium   4 Count   8.8 oz. Packs   Net Weight 35.2 oz
Snacks,46,19.99,"Black Forest Stretch Island Fruit Strips, Variety Pack, 0.5 oz, 50-count",0g Added Sugar   Made with Fruit Puree Concentrate   Non GMO   Gluten Free   Kosher
Snacks,154,17.99,"Almonds, 5 lbs",Almonds   Kosher   Refrigerate after opening for optimum freshness   5 lb bag   Product of the USA
Snacks,20,13.99,"Jack Link’s Beef Tender Bites, Teriyaki, 3.25 oz, 3-Count","Made with 100% Beef   10g of Protein per Serving   Dried, Hardwood Smoked   Resealable Bag   Packed for Resale"
Snacks,97,12.99,"Go Raw Sprouted Organic Pumpkin Seeds with Sea Salt, 22 oz",Gluten-Free   Kosher   Vegan   USDA Organic   Non-GMO
Snacks,143,42.99,"No Sugar Shellz Dark Chocolatey Caramel Pecan 25-count, 2-pack","25 count, 2 Pack   No Sugar   Gluten-Free"
Snacks,95,19.99,"Sliced Almonds, 5 lbs",Sliced Almonds   5 lb bag   Refrigerate after opening for optimum freshness   Kosher   Product of the USA
Snacks,194,29.99,"Think Jerky Grass Fed Beef Sticks, Original, 1 oz, 20-count","Slow Cooked and Seasoned   Chef Crafted and Inspired Recipes   Low in Calories, Carbs and Salt   Hormone and Antibiotic-Free   100% Grass-Fed Beef"
